wave,norm
4811.7173,929.7185536852696
4812.8242,929.7865697431265
4813.9312,929.8542857867683
4815.0415,929.92189747934
4816.1489,929.9890284326425
4817.2598,930.0560677021101
4818.3677,930.1226241572615
4819.479,930.1890834460099
4820.5879,930.2550996354685
4821.6968,930.3208179088119
4822.8086,930.3864103004579
4823.918,930.4515652630195
4825.0303,930.5165952055509
4826.1401,930.581185598306
4827.2534,930.6456865884113
4828.3638,930.7097284837254
4829.4771,930.7736471419646
4830.5884,930.83716222615
4831.6992,930.9003617813165
4832.8135,930.9634735726992
4833.9253,931.0261587302492
4835.04,931.0887229108099
4836.1523,931.150869798802
4837.2676,931.2129022278051
4838.3804,931.2745154485357
4839.4937,931.3358776664699
4840.6094,931.3970938665983
4841.7231,931.4579238297403
4842.8394,931.5186199368871
4843.9536,931.5789278022979
4845.0708,931.6391244952578
4846.1851,931.6988934278357
4847.3003,931.7584405065538
4848.418,931.8178512840545
4849.5332,931.876861340319
4850.6514,931.9357628809312
4851.7676,931.9942935248018
4852.8862,932.0526852115912
4854.0024,932.1106887314271
4855.1191,932.1684568067343
4856.2388,932.2261188927106
4857.356,932.2833929312538
4858.4761,932.34055697681
4859.5938,932.397341726686
4860.7144,932.4540176340176
4861.8325,932.5103128036872
4862.9512,932.5663853190988
4864.0723,932.6223257410618
4865.1914,932.6779157389498
4866.3135,932.7334047051474
4867.4326,932.7884972874529
4868.5552,932.8435146690547
4869.6753,932.8981638202516
4870.7954,932.9525688891896
4871.9189,933.0068952642483
4873.0396,933.0608443050945
4874.1631,933.1146869452992
4875.2847,933.1681990052402
4876.4087,933.2215868359625
4877.5308,933.2746473888812
4878.6528,933.3274677636641
4879.7778,933.3801943395348
4880.9004,933.4325751914195
4882.0259,933.4848588172036
4883.1489,933.5367955921997
4884.2749,933.5886410804814
4885.3984,933.6401432350201
4886.5225,933.6914460874967
4887.6494,933.7426503643446
4888.7734,933.7934984436328
4889.9009,933.8442810217743
4891.0259,933.8947289061329
4892.1538,933.9450854765689
4893.2793,933.9951153039298
4894.4048,934.0449271136767
4895.5337,934.0946717375253
4896.6597,934.144072763772
4897.7891,934.1934077930741
4898.9155,934.242398481335
4900.0454,934.2913287343074
4901.1724,934.339922567442
4902.2998,934.388324304874
4903.4307,934.4366672876463
4904.5586,934.4846748532487
4905.6895,934.5326037204817
4906.8179,934.5802219871531
4907.9497,934.6277797222522
4909.0786,934.6750133965243
4910.208,934.7220672386654
4911.3403,934.7690416617802
4912.4702,934.815717984019
4913.603,934.8623163458179
4914.7334,934.9086199209103
4915.8667,934.9548470042301
4916.9976,935.0007826009848
4918.1313,935.0466391481013
4919.2627,935.0922115477883
4920.3945,935.1376103512429
4921.5288,935.182920381324
4922.6611,935.2279630721428
4923.7964,935.2729383905888
4924.9292,935.3176296395205
4926.0649,935.3622510748999
4927.1978,935.4065800270366
4928.3315,935.4507591466927
4929.4678,935.494859069296
4930.6021,935.5387024283193
4931.7388,935.5824605038906
4932.8735,935.6259651201588
4934.0107,935.6693899921985
4935.146,935.7125682595483
4936.2812,935.7555701326786
4937.4194,935.7985136740417
4938.5557,935.8412150517629
4939.6943,935.8838333015407
4940.8306,935.9261975301263
4941.9702,935.968517587693
4943.1069,936.0105644265951
4944.2441,936.052465617466
4945.3843,936.0943137990357
4946.522,936.1359082774933
4947.6626,936.1774476715367
4948.8008,936.2187401284481
4949.9419,936.2599790956112
4951.0806,936.3009741978029
4952.2197,936.341827919593
4953.3618,936.382634080316
4954.501,936.4231831208975
4955.6436,936.4637004495091
4956.7837,936.5039779270842
4957.9268,936.5442110193737
4959.0674,936.584207302035
4960.208,936.624056179859
4961.3521,936.6638805061104
4962.4932,936.7034551776165
4963.6377,936.7430033275051
4964.7793,936.782308408119
4965.9243,936.821588478863
4967.0669,936.8606456199301
4968.2095,936.8995635480629
4969.355,936.9384417464532
4970.498,936.9770980985543
4971.6445,937.0157365790851
4972.7881,937.0541426205788
4973.9351,937.0925289399545
4975.0791,937.1306825026131
4976.2236,937.1687216894818
4977.3711,937.206730210696
4978.5161,937.2445270203884
4979.6641,937.2822948074088
4980.8096,937.3198537550671
4981.9585,937.3573983770483
4983.1045,937.3947239204903
4984.251,937.4319427163813
4985.4004,937.4691333312915
4986.5469,937.5061092942148
4987.6968,937.5430749069508
4988.8442,937.579841554747
4989.9946,937.6165865925134
4991.1426,937.6531386334649
4992.291,937.6895883163456
4993.4419,937.7260030420983
4994.5908,937.762241534497
4995.7427,937.7984625359845
4996.8921,937.8344942025722
4998.0439,937.8704913290517
4999.1938,937.9063206243944
5000.3438,937.9420458242865
5001.4971,937.9777670279046
5002.6475,938.0132933067139
5003.8013,938.0488203077294
5004.9521,938.084152066178
5006.1064,938.1194892325612
5007.2583,938.1546521903973
5008.4126,938.1897886136496
5009.5649,938.2247656590351
5010.7173,938.259648452187
5011.873,938.294534565292
5013.0259,938.3292409344115
5014.1816,938.3639372735864
5015.3354,938.3984834980592
5016.4917,938.4330124052877
5017.646,938.4673906811742
5018.8003,938.501679245571
5019.9575,938.5359650236219
5021.1123,938.5700920412294
5022.27,938.6042179821542
5023.4258,938.638202350466
5024.584,938.6721726325636
5025.7397,938.7059862219685
5026.896,938.7397351210757
5028.0552,938.77348718377
5029.2119,938.8070862296802
5030.3716,938.8406930592342
5031.5288,938.8741493227202
5032.689,938.9076150679363
5033.8472,938.9409470510135
5035.0049,938.9741897615025
5036.166,939.0074559796373
5037.3247,939.0405805061786
5038.4863,939.0737158787005
5039.6455,939.1067119285326
5040.8076,939.1397205353245
5041.9668,939.1725780106154
5043.127,939.205396121496
5044.29,939.2382265041659
5045.4502,939.2709121230438
5046.6138,939.303628643455
5047.7749,939.336211143021
5048.939,939.3688149613093
5050.1001,939.4012730855277
5051.2622,939.4336985235087
5052.4268,939.4661338846082
5053.5894,939.4984548252093
5054.7544,939.5307846613385
5055.9175,939.5630050446791
5057.083,939.5952360749515
5058.2466,939.6273598140701
5059.4102,939.6594298561631
5060.5771,939.6915379310655
5061.7412,939.7235171598572
5062.9082,939.7555251220234
5064.0732,939.7874283579525
5065.2407,939.8193510604663
5066.4062,939.8511711431064
5067.5718,939.8829470394405
5068.7402,939.9147531626598
5069.9062,939.9464489117768
5071.0752,939.978182018321
5072.2417,940.0098041234843
5073.4116,940.0414760876748
5074.5786,940.073028290984
5075.7461,940.1045537451979
5076.9165,940.1361180387943
5078.0845,940.1675791646361
5079.2554,940.1990808104384
5080.4238,940.2304786220866
5081.5957,940.2619347332261
5082.7646,940.2932755869416
5083.9336,940.3245853641666
5085.106,940.3559532321071
5086.2759,940.3872222250167
5087.4487,940.4185375847752
5088.6191,940.449758695361
5089.7925,940.4810305021908
5090.9634,940.5122073222465
5092.1348,940.543370016968
5093.3091,940.5745832231435
5094.4805,940.6056936781996
5095.6553,940.6368695857635
5096.8276,940.6679552439413
5098.0029,940.699097375312
5099.1758,940.730153766583
5100.3516,940.7612656267224
5101.5249,940.7922909416974
5102.6987,940.8233099693525
5103.875,940.8543763634195
5105.0493,940.8853721367743
5106.2266,940.9164301124148
5107.4014,940.9474060497396
5108.5791,940.9784431850998
5109.7544,941.0094026889902
5110.9297,941.0403486773164
5112.1084,941.0713714656338
5113.2842,941.1023060782928
5114.4634,941.1333191016356
5115.6401,941.1642561911054
5116.8198,941.1952627802988
5117.9966,941.2261846262269
5119.1743,941.2571224267243
5120.3545,941.2881190052649
5121.5327,941.3190569904107
5122.7134,941.3500553609585
5123.8921,941.3809967822988
5125.0737,941.4120106882281
5126.2524,941.4429456488645
5127.4321,941.4739048274378
5128.6143,941.504928379556
5129.7939,941.5358832639745
5130.9771,941.5669329728128
5132.1572,941.5979024705098
5133.3408,941.6289657479035
5134.522,941.6599687435053
5135.7031,941.6909725918124
5136.8872,941.7220594542706
5138.0688,941.7530857069844
5139.2539,941.7842096706312
5140.436,941.8152614019983
5141.6216,941.8464124089558
5142.8042,941.8774926654927
5143.9873,941.9085948794371
5145.1738,941.9397960800294
5146.3574,941.9709313458063
5147.5439,942.0021539898966
5148.728,942.0333252850694
5149.9155,942.064598664413
5151.1001,942.0958089499144
5152.2852,942.1270464030852
5153.4731,942.1583724286677
5154.6587,942.1896532607003
5155.8477,942.22104002473
5157.0337,942.2523644933399
5158.2227,942.2837858450938
5159.4097,942.3151726706302
5160.5962,942.3465652720683
5161.7861,942.3780676015272
5162.9736,942.4095268206571
5164.1646,942.4410999499374
5165.3525,942.4726127187713
5166.5435,942.5042302830202
5167.7319,942.5358020139887
5168.9209,942.5674135374594
5170.1128,942.599126777986
5171.3022,942.6307987331157
5172.4946,942.6625765384495
5173.6846,942.694316959187
5174.8779,942.7261727152326
5176.0684,942.7579816310031
5177.2588,942.7898163907215
5178.4526,942.8217713569071
5179.644,942.8536919538554
5180.8384,942.8857235206817
5182.0303,942.917719208221
5183.2251,942.9498246206493
5184.4175,942.9818979857357
5185.6104,943.0140178502442
5186.8062,943.0462495957454
5187.9995,943.0784482998315
5189.1958,943.1107630011528
5190.3896,943.1430457600168
5191.5864,943.1754459334838
5192.7808,943.2078179563475
5193.978,943.2403033796902
5195.1729,943.2727644317471
5196.3682,943.3052749574101
5197.5664,943.3379036980973
5198.7622,943.3705069315154
5199.9609,943.4032297639028
5201.1572,943.4359281104919
5202.3564,943.4687474318349
5203.5532,943.5015432703965
5204.7505,943.5343955552324
5205.9507,943.5673708805912
5207.1484,943.6003214582801
5208.3491,943.6333991816448
5209.5474,943.6664558681863
5210.7485,943.6996355342657
5211.9473,943.7327978636991
5213.146,943.7660041114509
5214.3481,943.7993519606775
5215.5479,943.8326838798787
5216.7505,943.8661421101908
5217.9507,943.8995825253239
5219.1538,943.9331533460314
5220.3545,943.966707228585
5221.5557,944.0003256059731
5222.7598,944.0340763710635
5223.9609,944.0677946446813
5225.1655,944.101663433985
5226.3677,944.1355174214796
5227.5728,944.1695063827152
5228.7754,944.2034785305823
5229.9785,944.2375189633266
5231.1846,944.2716991359117
5232.3877,944.3058494903845
5233.5942,944.3401521967642
5234.7983,944.3744428929488
5236.0054,944.4088758733118
5237.21,944.4432947482464
5238.415,944.4777826901734
5239.623,944.5124148158073
5240.8281,944.5470224393105
5242.0366,944.5817869701809
5243.2427,944.6165420823507
5244.4517,944.6514409832548
5245.6582,944.6863282668514
5246.8652,944.7212909671492
5248.0747,944.7563876787425
5249.2822,944.7914882905513
5250.4927,944.8267386512434
5251.7007,944.8619790596422
5252.9116,944.8973674991429
5254.1201,944.9327495328411
5255.3286,944.968195649038
5256.5405,945.0038062525774
5257.75,945.0394114013964
5258.9624,945.0751675601834
5260.1724,945.1109188604735
5261.3853,945.146822336262
5262.5957,945.1827185650154
5263.8062,945.2186848430572
5265.02,945.2548169173647
5266.231,945.2909336281664
5267.4458,945.3272322770034
5268.6572,945.3634981340625
5269.8721,945.3999381468707
5271.0845,945.436372803811
5272.2974,945.472892452307
5273.5132,945.5095700117976
5274.7261,945.5462308693229
5275.9424,945.5830658470927
5277.1562,945.6198966976251
5278.373,945.6568907033743
5279.5874,945.6938840881234
5280.8047,945.7310386893383
5282.0195,945.768190061734
5283.2349,945.8054331738638
5284.4531,945.8428360805048
5285.6689,945.880239488971
5286.8877,945.9178099085672
5288.104,945.9553781657836
5289.3232,945.9931114089383
5290.54,946.0308459693367
5291.7573,946.0686719148757
5292.9775,946.1066644504342
5294.1953,946.1446589065981
5295.416,946.1828209903961
5296.6343,946.2209853578299
5297.8555,946.2593183811925
5299.0742,946.2976508878749
5300.2935,946.3360804916141
5301.5156,946.3746771465728
5302.7354,946.41328011556
5303.958,946.4520511281739
5305.1782,946.4908255988523
5306.4014,946.5297754581064
5307.6221,946.5687258920229
5308.8433,946.6077726963713
5310.0674,946.646993210924
5311.2891,946.686217933853
5312.5137,946.7256173400767
5313.7358,946.7650179896705
5314.9614,946.8046136773897
5316.1841,946.8441979474214
5317.4072,946.8838776298004
5318.6333,946.9237376619051
5319.8569,946.9635995323833
5321.0835,947.0036427070515
5322.3076,947.0436879205116
5323.5347,947.0839153834359
5324.7598,947.1241615147362
5325.9844,947.1644755590631
5327.2129,947.2050029401869
5328.438,947.2455031076462
5329.667,947.2862176593613
5330.8931,947.3269216418752
5332.1221,947.3678078148362
5333.3491,947.4087134684088
5334.5757,947.4496918959505
5335.8062,947.4908873243145
5337.0337,947.5320690456982
5338.2642,947.5734385528614
5339.4922,947.6148111821512
5340.7236,947.6563859982477
5341.9521,947.6979505404418
5343.1812,947.7396231652035
5344.4131,947.7814790108359
5345.6426,947.823341621262
5346.8755,947.8654087628662
5348.1055,947.9074657045895
5349.3389,947.9497280859617
5350.5693,947.9919768231026
5351.8003,948.0343354353531
5353.0342,948.0768836098523
5354.2656,948.1194353439389
5355.5005,948.1621982384627
5356.7324,948.2049474168336
5357.9678,948.2479086483861
5359.2002,948.2908560988686
5360.4331,948.3339116095128
5361.6694,948.3771770293747
5362.9028,948.4204320809584
5364.1392,948.4638838260295
5365.3735,948.5073532673349
5366.6108,948.5510202500806
5367.8452,948.5946766924383
5369.0801,948.6384427009282
5370.3184,948.6824216158521
5371.5537,948.7263863053716
5372.7925,948.7705682832806
5374.0283,948.8147359000806
5375.2676,948.8591216383272
5376.5039,948.9034928684009
5377.7441,948.9480974458199
5378.981,948.9926765934392
5380.2183,949.0373634402343
5381.459,949.0822668685397
5382.6973,949.1271771783015
5383.9385,949.1722867432587
5385.1768,949.217384866284
5386.4189,949.2627157528739
5387.6577,949.3080204332726
5388.8975,949.3534559901051
5390.1401,949.3990889085435
5391.3799,949.4447136187533
5392.623,949.4905547393065
5393.8638,949.5364059549993
5395.1074,949.5824558594566
5396.3486,949.6285120187515
5397.5903,949.6746818935657
5398.835,949.7210589127075
5400.0767,949.7674195851927
5401.3223,949.8140217008925
5402.5645,949.8605922617344
5403.8105,949.9074013046553
5405.0537,949.9542010574928
5406.2969,950.0010966563299
5407.5439,950.0482319365311
5408.7876,950.0953386341995
5410.0352,950.1426895766168
5411.2798,950.1900230344364
5412.5273,950.2375634234501
5413.7725,950.2851126908478
5415.0181,950.3327737576908
5416.2666,950.380642704312
5417.5127,950.428516416068
5418.7617,950.4765986043503
5420.0083,950.5246853267769
5421.2583,950.5730004600168
5422.5054,950.6213005809627
5423.7529,950.6697132313232
5425.0034,950.7183397309518
5426.2515,950.7669701880423
5427.5029,950.8158268189233
5428.7515,950.8646715449124
5430.0034,950.9137430685618
5431.2524,950.9627984237316
5432.502,951.0119748165116
5433.7549,951.0613789670921
5435.0049,951.1107664513557
5436.2578,951.1603664316859
5437.5088,951.2099890047098
5438.7627,951.2598246866642
5440.0137,951.3096429577994
5441.2651,951.3595749366698
5442.52,951.4097447683384
5443.772,951.4598966495342
5445.0273,951.5102789741488
5446.2798,951.5606469622977
5447.5356,951.6112459650932
5448.7891,951.6618504487469
5450.0425,951.7125489302427
5451.2993,951.763483349451
5452.5532,951.8143984244742
5453.8105,951.865550005962
5455.0654,951.9167022223668
5456.3232,951.9680711454532
5457.5786,952.0194403531615
5458.834,952.0709077394083
5460.0928,952.1226130617639
5461.3486,952.1742934542117
5462.6084,952.2262370735252
5463.8647,952.2781347052783
5465.125,952.3302961948333
5466.3823,952.3824319032647
5467.6396,952.4346658370063
5468.9004,952.4871437698425
5470.1587,952.5396160385511
5471.4199,952.5923078291484
5472.6787,952.6449977236894
5473.9404,952.6979075750847
5475.1997,952.7508151339271
5476.4624,952.8039641432451
5477.7222,952.8570894310897
5478.9824,952.9103298093798
5480.2461,952.9638166450394
5481.5068,953.0172748219908
5482.7705,953.0709587016693
5484.0322,953.1246559321155
5485.2964,953.1785580262626
5486.5586,953.2324731103203
5487.8208,953.2864863154836
5489.0859,953.3407220123065
5490.3491,953.3949744695519
5491.6147,953.4494283535997
5492.8784,953.5038986388664
5494.145,953.5585922671482
5495.4087,953.6132587118321
5496.6729,953.6680446989385
5497.9404,953.7230719354026
5499.2056,953.7780973407774
5500.4736,953.833342699807
5501.7388,953.8885639457636
5503.0073,953.9440272964064
5504.2734,953.9994835481912
5505.5396,954.0550418519998
5506.8096,954.1108649217413
5508.0762,954.1666362391264
5509.3462,954.2226551349812
5510.6138,954.2786658007201
5511.8843,954.3349023906864
5513.1523,954.3911258367033
5514.4209,954.4474732810645
5515.6924,954.5040471914851
5516.9614,954.5606072515207
5518.2334,954.6173985596852
5519.5029,954.674175515485
5520.7759,954.7312064775809
5522.0459,954.7882002001613
5523.3159,954.8452908686496
5524.5898,954.9026541450694
5525.8608,954.9599838386624
5527.1348,955.0175459811337
5528.4062,955.0750874920944
5529.6812,955.1328889807161
5530.9536,955.1906693793659
5532.2256,955.2485281404832
5533.5015,955.306661144461
5534.7744,955.3647540026885
5536.0508,955.4231033081534
5537.3242,955.4814118641215
5538.6011,955.5399772460996
5539.8755,955.5985242610642
5541.1499,955.6571673623703
5542.4277,955.7160632732879
5543.7026,955.7749215555293
5544.981,955.8340376268807
5546.2568,955.893129392032
5547.5356,955.9524561532046
5548.8115,956.0117440848674
5550.0884,956.071174074963
5551.3682,956.1308348694405
5552.645,956.1904512917116
5553.9258,956.250350173742
5555.2031,956.3101806957402
5556.4844,956.3702940979467
5557.7627,956.4303619538932
5559.041,956.4905247726504
5560.3232,956.5509664131544
5561.6021,956.6113474125433
5562.8848,956.6720029104224
5564.1646,956.7326160512116
5565.4473,956.7934613997779
5566.728,956.8543064909147
5568.0083,956.9152269414035
5569.2925,956.9764276118829
5570.5737,957.0375796372592
5571.8579,957.098969264497
5573.1401,957.1603574499278
5574.4253,957.2219835539122
5575.7075,957.283559736749
5576.9932,957.3453980712907
5578.2764,957.4072099478059
5579.5596,957.4691153798367
5580.8462,957.5312786270072
5582.1299,957.5933952147996
5583.417,957.6557699067928
5584.7017,957.7181215957248
5585.9893,957.7807074255586
5587.2744,957.8432648232296
5588.5601,957.9059443458357
5589.8486,957.9688534727272
5591.1348,958.0317431155258
5592.4238,958.094862553083
5593.7104,958.157957052933
5595.0005,958.2213159239266
5596.2876,958.2846198503526
5597.5747,958.3480159150744
5598.8657,958.4116964862899
5600.1538,958.4753261054182
5601.4448,958.5391911349503
5602.7334,958.6030292943683
5604.0254,958.6671278798599
5605.3149,958.7311941303982
5606.6045,958.7953568189115
5607.897,958.8597554281362
5609.187,958.9241207987571
5610.4805,958.9887522623553
5611.7715,959.0533499785371
5613.0654,959.1181840402272
5614.3569,959.182988781799
5615.6484,959.2478842278682
5616.9434,959.3130464662138
5618.2354,959.3781483308165
5619.5308,959.4435121995892
5620.8237,959.5088403122267
5622.1201,959.5744357931072
5623.4131,959.6399493749676
5624.707,959.705598518025
5626.0039,959.7714900269417
5627.2983,959.8373443648799
5628.5957,959.9034412524178
5629.8906,959.9695003893728
5631.189,960.0358278170432
5632.4844,960.1020913901306
5633.7803,960.1684697340978
5635.0791,960.2350859808156
5636.3755,960.3016681900907
5637.6753,960.3685141969196
5638.9722,960.435299905194
5640.2725,960.5023496415829
5641.5703,960.569359114169
5642.8682,960.6364621716291
5644.1694,960.7038244535715
5645.4678,960.7711300662327
5646.7695,960.8386951162369
5648.0684,960.9062028808203
5649.3711,960.9739963314612
5650.6704,961.0417006639207
5651.9707,961.1095447599912
5653.2739,961.1776279963251
5654.5742,961.2456472113612
5655.8784,961.3139580648789
5657.1797,961.382204338636
5658.4839,961.4506900601583
5659.7856,961.519131555509
5661.0879,961.5876914767526
5662.3931,961.6564911072996
5663.6958,961.7252456919078
5665.002,961.7942718505562
5666.3052,961.8632259900559
5667.6118,961.9324466324978
5668.9155,962.0015999181136
5670.2197,962.0708658081319
5671.5273,962.1403985575803
5672.832,962.2098630585436
5674.1401,962.2795946336896
5675.4453,962.3492573459022
5676.7539,962.4191873464315
5678.0601,962.4890746400337
5679.3696,962.559224140729
5680.6758,962.6292821405849
5681.9829,962.6994735238413
5683.293,962.7699112940905
5684.6006,962.8402996443643
5685.9111,962.910929149346
5687.2192,962.9815140671534
5688.5308,963.0523727212565
5689.8394,963.1231538543399
5691.1484,963.1940409722882
5692.4609,963.2652021830245
5693.7705,963.3362904039104
5695.0835,963.4076475172121
5696.3936,963.4789310431487
5697.707,963.5504782226051
5699.0176,963.6219566639955
5700.3286,963.6935405182345
5701.6431,963.7653992833925
5702.9551,963.8372049153406
5704.27,963.9092528514783
5705.5825,963.9812525926087
5706.8979,964.0534947867806
5708.2109,964.1256882632504
5709.5239,964.1979646150342
5710.8408,964.2705387539656
5712.1543,964.3430082864478
5713.4717,964.415775882386
5714.7861,964.4884603617088
5716.104,964.5614210742887
5717.4189,964.6342980812389
5718.7339,964.7072627880179
5720.0527,964.7805207239055
5721.3687,964.8537052239188
5722.688,964.9271554283592
5724.0044,965.0005260635744
5725.3242,965.0741681774634
5726.6416,965.1477581016146
5727.959,965.2214295438876
5729.2798,965.2953728217192
5730.5977,965.3692351523647
5731.9194,965.4433919922658
5733.2378,965.5174448961914
5734.5601,965.5917982042615
5735.8794,965.6660638810646
5737.1987,965.7404103967575
5738.5215,965.8150351803538
5739.8418,965.8895997105681
5741.1655,965.9644371477848
5742.4863,966.0391912311869
5743.8105,966.1142184452369
5745.1318,966.189161761927
5746.4536,966.2642136838726
5747.7783,966.3395106692165
5749.1006,966.4147513843081
5750.4268,966.4902943215948
5751.7495,966.5657178772901
5753.0757,966.6414210869941
5754.3994,966.7170614241525
5755.7231,966.7927814010098
5757.0503,966.868781426026
5758.3745,966.9446892138826
5759.7026,967.0209002600943
5761.0273,967.0969955933173
5762.356,967.1734002326533
5763.6816,967.2497058701867
5765.0078,967.3261251507951
5766.3369,967.402790806197
5767.6636,967.4793970514777
5768.9937,967.5562787667421
5770.3208,967.6330659469027
5771.6514,967.7101346212651
5772.979,967.7871082428728
5774.3071,967.8641894088141
5775.6387,967.9415524817335
5776.9673,968.0188197625357
5778.2993,968.0963633838998
5779.6289,968.1738456759497
5780.9614,968.2515754343855
5782.2915,968.329243430004
5783.625,968.407188324307
5784.9556,968.4850418150603
5786.2861,968.5629673647086
5787.6206,968.6412053462312
5788.9521,968.7193453569575
5790.2871,968.7977687981847
5791.6191,968.8760937782746
5792.9546,968.9547024596
5794.2871,969.0332121935401
5795.6201,969.111828882812
5796.9565,969.1907238066195
5798.29,969.2695249913096
5799.6274,969.3486342662515
5800.9614,969.4276197762767
5802.2993,969.506913702598
5803.6338,969.5860833456125
5804.9692,969.6653834975674
5806.3076,969.7449391119645
5807.6436,969.8244291722754
5808.9824,969.9041630182911
5810.3188,969.9838309061888
5811.6587,970.0637845669883
5812.9956,970.1436360956485
5814.333,970.223594244289
5815.6738,970.3038326464175
5817.0117,970.3839742483372
5818.353,970.464396388751
5819.6914,970.5447212933
5821.0337,970.6253570750856
5822.3726,970.7058651674
5823.7119,970.7864737303213
5825.0552,970.8673997381644
5826.395,970.9481913273736
5827.7388,971.0293007256681
5829.0791,971.1102752159252
5830.4233,971.1915618324242
5831.7646,971.2727493789384
5833.1064,971.3540433791458
5834.4517,971.4356258619156
5835.7935,971.5170722607911
5837.1396,971.5988560313385
5838.4824,971.6805154459682
5839.8286,971.762457893272
5841.1719,971.8442998738054
5842.5156,971.9262421679425
5843.8633,972.0085046237186
5845.2075,972.0906294284497
5846.5552,972.1730441911548
5847.9004,972.2553820240554
5849.249,972.3380040755115
5850.5942,972.4204936856213
5851.9404,972.5031204092568
5853.2896,972.5860072843088
5854.6362,972.668810259077
5855.9863,972.751904447303
5857.3335,972.8348959482025
5858.6841,972.9181728508449
5860.0322,973.001371391284
5861.3799,973.084620877901
5862.7319,973.1682119167639
5864.0806,973.2516746540291
5865.4326,973.3354174763108
5866.7822,973.419087355985
5868.1348,973.5030190775509
5869.4849,973.5868713527046
5870.835,973.6707991992566
5872.189,973.7550453435526
5873.54,973.8391805012766
5874.894,973.923578290007
5876.2456,974.0079021277255
5877.6006,974.092513912096
5878.9531,974.1770452617772
5880.3052,974.2616271481488
5881.6611,974.3465225567325
5883.0146,974.4313433779216
5884.3711,974.5164280353864
5885.7246,974.6014001556223
5887.082,974.6866929624169
5888.4365,974.7718792291837
5889.7939,974.8573236969202
5891.1489,974.9426927601306
5892.5044,975.028168941954
5893.8633,975.1139354139874
5895.2192,975.1995882516463
5896.5786,975.2855380813636
5897.9351,975.3713802826366
5899.2949,975.4575072166617
5900.6523,975.5435579120854
5902.0098,975.6296906413887
5903.3706,975.7161087092061
5904.7285,975.8024183984963
5906.0903,975.8890519923999
5907.4487,975.9755451134554
5908.811,976.0623626004723
5910.1704,976.1490711691837
5911.5303,976.2358874733329
5912.8931,976.3229650026267
5914.2534,976.4099587414782
5915.6172,976.49725247547
5916.978,976.584430187809
5918.3428,976.6719403998454
5919.7041,976.759302251175
5921.0659,976.846772186203
5922.4312,976.9345432288892
5923.7939,977.0222233004104
5925.1597,977.110179194674
5926.5229,977.1980438787949
5927.8896,977.2862106015203
5929.2534,977.3742665452907
5930.6172,977.4623987113098
5931.9849,977.5508594568893
5933.3496,977.639202579369
5934.7178,977.7278488990037
5936.083,977.8163773249064
5937.4517,977.9052094074324
5938.8179,977.9939558225644
5940.1841,978.0827787646192
5941.5537,978.171899578133
5942.9204,978.2609083697481
5944.291,978.3502480967851
5945.6587,978.4394756112941
5947.0298,978.5290019745165
5948.3975,978.6183831921842
5949.7661,978.7079000795416
5951.1382,978.7977230829725
5952.5073,978.8874267458142
5953.8799,978.9774370088053
5955.2495,979.0673276853726
5956.6226,979.1575254501887
5957.9932,979.2476362729878
5959.3638,979.337824327184
5960.7378,979.4283136487163
5962.1094,979.5187223668012
5963.4839,979.6093998959107
5964.856,979.6999966551737
5966.2314,979.7908891049883
5967.604,979.8816741994032
5968.9766,979.972536922676
5970.353,980.0637291762004
5971.7266,980.1548137962857
5973.1035,980.246195351705
5974.478,980.3374956543419
5975.8555,980.4290734785321
5977.2305,980.5205632527421
5978.6055,980.6121311420869
5979.9839,980.7040038930558
5981.3599,980.7957950457992
5982.7388,980.8878582348723
5984.1152,980.9798329963206
5985.4951,981.0721203893524
5986.8721,981.1642924729349
5988.2495,981.256569963562
5989.6304,981.3491609166358
5991.0083,981.4416295830108
5992.3896,981.5344055322618
5993.7681,981.6270724308321
5995.1504,981.7200740795483
5996.5298,981.8129598210767
5997.9126,981.9061539711334
5999.292,981.9991982871986
6000.6724,982.0923894002977
6002.0562,982.1858897615048
6003.437,982.2792670187172
6004.8213,982.3729608291144
6006.2026,982.4665313442582
6007.5874,982.560418973146
6008.9697,982.6542170606508
6010.3521,982.7481018766013
6011.7378,982.8422910940081
6013.1211,982.9363974014423
6014.5078,983.0308155150003
6015.8911,983.1250824877424
6017.2783,983.2196958869755
6018.6626,983.3141920639201
6020.0474,983.4088029583876
6021.4355,983.5037202577716
6022.8208,983.5985269492804
6024.2095,983.6936474569625
6025.5957,983.7886777912757
6026.9849,983.8839951054601
6028.3716,983.9792221310988
6029.7583,984.0745303880178
6031.1489,984.1701883283499
6032.5361,984.2656938981585
6033.9272,984.3615497922849
6035.3154,984.4572875971552
6036.707,984.553341902631
6038.0957,984.6492779632712
6039.4849,984.7453305145289
6040.8774,984.8416935566421
6042.2671,984.9379450705211
6043.6606,985.0345423315118
6045.0508,985.1309932794427
6046.4448,985.227790618394
6047.8359,985.3244692578519
6049.2271,985.4212375102984
6050.6221,985.5183531548424
6052.0142,985.615349907452
6053.4097,985.7126668450944
6054.8022,985.809857761649
6056.1982,985.9073764466377
6057.5918,986.0048109205853
6058.9854,986.1023288369979
6060.3823,986.200161483838
6061.7764,986.2978817616043
6063.1743,986.3959524643889
6064.5693,986.4939037031073
6065.9678,986.5921849878114
6067.3633,986.6903396422714
6068.7588,986.7885784789531
6070.1582,986.8871764737706
6071.5547,986.9856546826059
6072.9551,987.0844927935692
6074.3521,987.1831757049634
6075.7529,987.2822121315752
6077.1504,987.3811002260632
